prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
5483,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix not on fx thread error for custom entry types Fixes #5469   Revert change done in  #5423 because the actual code just opens the already loaded databases. At this point the databases are already loaded in a background thread   <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5495,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Fix deprecated CrossRef Rest API Parameter Fixes #5485  Changed the query parameter `query.title` (which is deprecated) to `query.bibliographic`.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5497,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,Try to fix dark theme path Fix Dark theme.  Workaround until https://github.com/openjdk/jfx/pull/22 is fixed  Fixes #5496  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5501,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,New ADS Fetcher I added a new fetcher that uses the new ADS API.  Some open Question for implementation: * Which ids should be viable ids for IdBasedFetchers? Only DOI? Only ADS Bibcode? The current/old version can handle both  but Im not sure if this is intentional.  * We need an API key to access the API. I have one for development  but someone has to create one for the project.  * We need to set a limit on how much search results are shown. Is 20 a good value?  Refs #4949   ----  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [x] Cleanups tasks (Change comments and documentation...) - [x] Manually tested changed features in running JabRef - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [x] Add API Key
5513,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Making importing a single file easier (Issue #5508) Fixes #5508  I added a condition to see if only one entry is being imported. If the condition adheres -> mark the entry as selected.  ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5519,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,Fix XMP null error Fixes #5449. Was caused by wrapping a set of fields in a treeset without specifying the comparator.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5521,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Fix text colour in Merge dialogue fixes: #5516  The colour of the textfields in the Merge dialogue was set to black  I set that to `-fx-light-text-color` (#9aa3af) in MergeEntries.css  No need for documentation update.  Tested manually on local environment. Open to suggestion for test cases. 😄   PS: Forgive me if I missed something  this is my first PR to a relatively large project ✨     <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [x] Screenshots added in PR description (for bigger UI changes) - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [x] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)  Changes: <img width"843" alt"Screenshot 2019-10-26 at 10 36 00" src"https://user-images.githubusercontent.com/17515408/67618546-cde01980-f7e8-11e9-8f51-f304d822f3df.png">
5525,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,Remove empty customization warning Fixes #5332. Problem was that the dialog was shown whenever the library contained customized entry types  even if the customizations were equal to the customization stored in the global preferences. A bit of refactoring/renaming along the way.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5533,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix a bug that threw a NPE when using middle mouse click on Windows Hotfix for solving #5532.
5539,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,Improve performance Improve performance by: - Caching fields as KeywordList - Remove duplicate change listener - Remove preference access in loop  With these changes  the mega huge library of @AEgit works without too much delays (the initial loading of the database is a bit slow but still ok). Thus  this PR is a potential fix for #4430 and for https://github.com/JabRef/jabref/issues/5071.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5554,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,Make entry editor DND behave as specified in settings <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #5546   The setting only applies to the entry editor. The maintainable is still differentiating between the DND Modifiers as implemented in the linked PR @koppor    Refs #3765 ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
